Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
19,234,2.42,14.62,120.61,2.71,4.53,2134.82,0.33,-0.1,-74.53,4781,0,0.11,327,1187,73.2
20,248,2.44,14.77,121.32,2.75,4.49,2357.65,0.39,-0.1,-74.52,5319,0,0.11,340,1170,70.67
21,263,2.45,14.84,122.22,2.81,4.44,2613.05,0.46,-0.1,-74.51,5942,0,0.12,355,1149,67.86
22,277,2.46,14.98,122.96,2.85,4.39,2861.87,0.53,-0.1,-74.51,6554,0,0.12,368,1132,65.21
23,293,2.48,15.13,123.93,2.9,4.35,3145.77,0.62,-0.1,-74.5,7259,0,0.12,383,1110,62.29
24,307,2.47,15.59,124.7,2.95,4.3,3421.11,0.7,-0.1,-74.49,7936,0,0.12,397,1092,59.55
25,322,2.45,15.63,125.7,3.01,4.25,3732.77,0.8,-0.1,-74.48,8666,0,0.13,413,1069,56.58
26,337,2.52,16.07,126.69,3.07,4.21,4032.86,0.9,-0.1,-74.47,9407,0,0.13,428,1045,53.83
27,354,2.62,17,127.48,3.12,4.16,4372.22,1.02,-0.1,-74.46,10270,0,0.14,445,1025,50.85
28,371,2.68,17.61,128.49,3.18,4.12,4699.53,1.14,-0.1,-74.45,11136,0,0.14,462,999,48.11
29,389,2.72,17.99,129.49,3.24,4.07,5069.99,1.28,-0.1,-74.44,12139,0,0.14,480,973,45.15
30,408,3.24,23,155.58,3.94,4.02,5427.32,1.41,-0.1,-74.42,13200,0,0.14,499,949,42.44
31,441,4.48,35.07,195.96,5.04,3.96,5838.49,1.57,-0.1,-74.41,14923,0,0.15,531,907,39.49
32,475,4.58,36.09,197.17,5.15,3.89,6248.36,1.73,-0.1,-74.39,16828,0,0.15,564,870,36.71
33,514,4.72,37.44,198.73,5.3,3.82,6726.97,1.91,-0.1,-74.37,19139,0,0.16,602,820,33.67
34,551,4.87,38.9,199.95,5.41,3.75,7201.96,2.1,-0.1,-74.36,21532,0,0.16,638,780,30.86
35,592,5.04,40.54,201.51,5.56,3.68,7754.09,2.32,-0.1,-74.34,24442,0,0.16,678,726,27.84
36,632,5.17,41.85,203.01,5.72,3.62,8299.83,2.53,-0.1,-74.32,27443,0,0.17,717,672,25.09
37,677,5.31,43.21,204.18,5.85,3.55,8931.55,2.78,-0.1,-74.29,31060,0,0.17,761,627,22.19
38,719,5.45,44.65,205.6,6.02,3.48,9553.33,3.03,-0.1,-74.27,34776,0,0.17,802,567,19.64
39,767,5.62,46.31,206.9,6.19,3.41,10270.36,3.31,-0.1,-74.24,39265,0,0.18,849,506,17.06
40,812,5.78,47.91,207.87,6.33,3.34,10973.81,3.59,-0.1,-74.21,43887,0,0.18,894,454,14.86
41,863,5.96,49.62,208.96,6.5,3.27,11782.61,3.91,-0.1,-74.18,49470,0,0.18,944,388,12.69
42,912,6.11,51.2,209.75,6.65,3.21,12573.84,4.22,-0.1,-74.15,55213,0,0.18,992,334,10.86
43,966,6.3,52.99,210.65,6.84,3.14,13481.07,4.58,-0.1,-74.12,62153,0,0.19,1046,263,9.09
44,1019,6.47,54.77,211.28,6.99,3.07,14366.32,4.92,-0.1,-74.09,69313,0,0.19,1098,205,7.64
45,1077,6.69,56.88,211.98,7.19,3,15379.06,5.32,-0.1,-74.05,78011,0,0.19,1155,129,6.27
46,1133,6.9,58.99,212.57,7.39,2.93,16365.34,5.7,-0.1,-74.01,87047,0,0.19,1211,52,5.17
47,1172,1.32,4.63,0,0,2.88,17466.07,6.12,-0.1,-73.97,94281,0,0.2,1250,0,4.17
48,1160,0.33,11.96,0,0,2.88,18528.24,6.53,-0.1,-73.93,93797,0,0.19,1238,0,3.39
49,1149,0.26,11.31,0,0,2.88,19622.31,6.95,-0.1,-73.89,93403,0,0.19,1227,0,2.75
50,1138,0.22,10.85,0,0,2.88,20663.01,7.35,-0.1,-73.86,93102,0,0.19,1217,0,2.26
51,1128,0.18,10.44,0,0,2.88,21735.74,7.77,-0.1,-73.82,92851,0,0.19,1207,0,1.84
52,1118,0.14,10.12,0,0,2.88,22777.45,8.17,-0.1,-73.78,92657,0,0.19,1198,0,1.51
53,1109,0.12,9.86,0,0,2.88,23809.56,8.58,-0.1,-73.74,92502,0,0.19,1189,0,1.24
54,1099,0.1,9.65,0,0,2.88,24832.3,8.97,-0.1,-73.7,92377,0,0.19,1180,0,1.02
55,1090,0.08,9.48,0,0,2.88,25845.87,9.37,-0.1,-73.66,92276,0,0.19,1171,0,0.85
56,1081,0.07,9.33,0,0,2.88,26850.42,9.77,-0.1,-73.63,92195,0,0.19,1163,0,0.71
57,1072,0.05,9.21,0,0,2.88,27846.08,10.16,-0.1,-73.59,92129,0,0.19,1155,0,0.59
58,1064,0.05,9.1,0,0,2.88,28832.97,10.55,-0.1,-73.55,92076,0,0.19,1147,0,0.5
59,1055,0.04,9.01,0,0,2.88,29811.18,10.94,-0.1,-73.51,92034,0,0.19,1139,0,0.42
60,1047,0.03,8.94,0,0,2.88,30780.79,11.32,-0.1,-73.48,91999,0,0.19,1131,0,0.35
61,1038,0.03,8.87,0,0,2.88,31741.86,11.71,-0.1,-73.44,91970,0,0.19,1123,0,0.3
62,1030,0.02,8.81,0,0,2.88,32694.47,12.09,-0.1,-73.4,91947,0,0.19,1115,0,0.26
63,1022,0.02,8.76,0,0,2.88,33638.66,12.47,-0.1,-73.37,91928,0,0.19,1108,0,0.22
64,1014,0.02,8.71,0,0,2.88,34574.48,12.85,-0.1,-73.33,91911,0,0.19,1100,0,0.19
65,1006,0.01,8.67,0,0,2.88,35501.97,13.22,-0.1,-73.29,91898,0,0.19,1092,0,0.16
66,998,0.01,8.63,0,0,2.88,36421.18,13.6,-0.1,-73.26,91887,0,0.19,1085,0,0.14
67,990,0.01,8.6,0,0,2.88,37332.13,13.97,-0.1,-73.22,91878,0,0.19,1077,0,0.12
68,982,0.01,8.56,0,0,2.88,38234.86,14.34,-0.1,-73.19,91870,0,0.19,1070,0,0.1
69,974,0.01,8.53,0,0,2.88,39129.4,14.71,-0.1,-73.15,91863,0,0.19,1063,0,0.09
70,966,0.01,8.5,0,0,2.88,40015.78,15.08,-0.1,-73.12,91858,0,0.19,1055,0,0.08
71,958,0.01,8.47,0,0,2.88,40894.03,15.45,-0.1,-73.08,91853,0,0.19,1048,0,0.07
72,950,0.01,8.44,0,0,2.88,41764.17,15.82,-0.1,-73.05,91849,0,0.19,1041,0,0.06
73,942,0.01,8.42,0,0,2.88,42626.23,16.18,-0.1,-73.01,91845,0,0.19,1034,0,0.05
74,934,0,8.39,0,0,2.88,43480.24,16.54,-0.1,-72.98,91842,0,0.19,1027,0,0.05
75,927,0,8.37,0,0,2.88,44326.21,16.9,-0.1,-72.94,91839,0,0.19,1020,0,0.04
76,919,0,8.34,0,0,2.88,45164.17,17.26,-0.1,-72.91,91837,0,0.19,1013,0,0.04
77,911,0,8.32,0,0,2.88,45994.14,17.62,-0.1,-72.87,91835,0,0.19,1006,0,0.03
78,904,0,8.29,0,0,2.88,46816.15,17.98,-0.1,-72.84,91833,0,0.19,999,0,0.03
79,896,0,8.27,0,0,2.88,47630.21,18.33,-0.1,-72.81,91832,0,0.19,992,0,0.02
80,889,0,8.25,0,0,2.88,48436.35,18.69,-0.1,-72.77,91830,0,0.19,985,0,0.02
81,881,0,8.23,0,0,2.88,49234.58,19.04,-0.1,-72.74,91829,0,0.19,978,0,0.02
82,874,0,8.21,0,0,2.88,50024.93,19.39,-0.1,-72.71,91828,0,0.19,971,0,0.02
83,866,0,8.19,0,0,2.88,50807.41,19.74,-0.11,-72.67,91827,0,0.19,964,0,0.01
84,859,0,8.17,0,0,2.88,51582.04,20.09,-0.11,-72.64,91826,0,0.19,958,0,0.01
85,851,0,8.15,0,0,2.88,52348.85,20.44,-0.11,-72.61,91825,0,0.19,951,0,0.01
86,844,0,8.13,0,0,2.88,53107.85,20.79,-0.11,-72.57,91825,0,0.19,944,0,0.01
87,836,0,8.11,0,0,2.88,53859.05,21.13,-0.11,-72.54,91824,0,0.19,938,0,0.01
88,829,0,8.09,0,0,2.88,54602.49,21.48,-0.11,-72.51,91824,0,0.19,931,0,0.01
89,822,0,8.07,0,0,2.88,55338.16,21.82,-0.11,-72.47,91823,0,0.19,925,0,0.01
90,815,0,8.05,0,0,2.88,56066.1,22.16,-0.11,-72.44,91823,0,0.19,918,0,0.01
91,807,0,8.03,0,0,2.88,56786.32,22.5,-0.11,-72.41,91822,0,0.19,912,0,0
92,800,0,8.01,0,0,2.88,57498.83,22.84,-0.11,-72.38,91822,0,0.19,905,0,0
93,793,0,8,0,0,2.88,58203.66,23.18,-0.11,-72.34,91822,0,0.19,899,0,0
94,786,0,7.98,0,0,2.88,58900.81,23.52,-0.11,-72.31,91821,0,0.19,893,0,0
95,779,0,7.96,0,0,2.88,59590.3,23.85,-0.11,-72.28,91821,0,0.19,886,0,0
96,772,0,7.94,0,0,2.88,60272.15,24.19,-0.11,-72.25,91821,0,0.19,880,0,0
97,765,0,7.93,0,0,2.88,60946.38,24.52,-0.11,-72.22,91821,0,0.19,874,0,0
98,758,0,7.91,0,0,2.88,61613,24.86,-0.11,-72.18,91820,0,0.19,868,0,0
99,751,0,7.9,0,0,2.88,62272.02,25.19,-0.11,-72.15,91820,0,0.19,861,0,0
100,744,0,7.88,0,0,2.88,62923.46,25.52,-0.11,-72.12,91820,0,0.19,855,0,0
101,737,0,7.86,0,0,2.88,63567.33,25.85,-0.11,-72.09,91820,0,0.19,849,0,0
102,730,0,7.85,0,0,2.88,64203.65,26.18,-0.11,-72.06,91820,0,0.19,843,0,0
103,723,0,7.83,0,0,2.88,64832.43,26.51,-0.11,-72.03,91819,0,0.19,837,0,0
104,716,0,7.82,0,0,2.88,65453.69,26.83,-0.11,-72,91819,0,0.19,831,0,0
105,709,0,7.8,0,0,2.88,66067.44,27.16,-0.11,-71.96,91819,0,0.19,825,0,0
106,702,0,7.79,0,0,2.88,66673.69,27.48,-0.11,-71.93,91819,0,0.19,819,0,0
107,696,0,7.78,0,0,2.88,67272.5,27.81,-0.11,-71.9,91819,0,0.19,814,0,0
108,689,0,7.76,0,0,2.88,67863.86,28.13,-0.11,-71.87,91819,0,0.19,808,0,0
109,682,0,7.75,0,0,2.88,68447.46,28.45,-0.11,-71.84,91819,0,0.19,802,0,0
110,676,0,7.73,0,0,2.88,69023.72,28.77,-0.11,-71.81,91819,0,0.19,796,0,0
111,669,0,7.72,0,0,2.88,69592.74,29.1,-0.11,-71.78,91818,0,0.19,791,0,0
112,662,0,7.71,0,0,2.88,70154.38,29.42,-0.11,-71.75,91818,0,0.19,785,0,0
113,656,0,7.69,0,0,2.88,70708.58,29.74,-0.11,-71.72,91818,0,0.19,780,0,0
114,649,0,7.68,0,0,2.88,71255.27,30.05,-0.11,-71.69,91818,0,0.19,774,0,0
115,643,0,7.67,0,0,2.88,71794.63,30.37,-0.11,-71.66,91818,0,0.19,769,0,0
116,636,0,7.66,0,0,2.88,72326.66,30.69,-0.11,-71.63,91818,0,0.19,763,0,0
117,630,0,7.64,0,0,2.88,72851.23,31,-0.11,-71.6,91818,0,0.19,758,0,0
118,624,0,7.63,0,0,2.88,73368.47,31.32,-0.11,-71.57,91818,0,0.19,752,0,0
119,617,0,7.62,0,0,2.88,73878.44,31.63,-0.11,-71.54,91818,0,0.19,747,0,0
120,611,0,7.61,0,0,2.88,74381.03,31.95,-0.11,-71.51,91818,0,0.19,742,0,0
121,605,0,7.6,0,0,2.88,74876.28,32.26,-0.11,-71.48,91818,0,0.19,737,0,0
122,598,0,7.59,0,0,2.88,75364.26,32.57,-0.11,-71.45,91817,0,0.19,732,0,0
123,592,0,7.58,0,0,2.88,75844.95,32.89,-0.11,-71.42,91817,0,0.19,726,0,0
124,586,0,7.56,0,0,2.88,76318.34,33.2,-0.11,-71.39,91817,0,0.19,721,0,0
125,580,0,7.55,0,0,2.88,76784.45,33.51,-0.11,-71.36,91817,0,0.19,716,0,0
126,574,0,7.54,0,0,2.88,77243.29,33.82,-0.11,-71.33,91817,0,0.19,711,0,0
127,568,0,7.53,0,0,2.88,77694.87,34.13,-0.11,-71.3,91817,0,0.19,707,0,0
128,562,0,7.52,0,0,2.88,78139.19,34.43,-0.11,-71.27,91817,0,0.19,702,0,0
129,556,0,7.51,0,0,2.88,78576.28,34.74,-0.11,-71.24,91817,0,0.19,697,0,0
130,550,0,7.5,0,0,2.88,79006.15,35.05,-0.11,-71.21,91817,0,0.19,692,0,0
131,544,0,7.49,0,0,2.88,79428.78,35.36,-0.11,-71.18,91817,0,0.19,687,0,0
132,538,0,7.49,0,0,2.88,79844.2,35.66,-0.11,-71.15,91817,0,0.19,683,0,0
133,532,0,7.48,0,0,2.88,80252.42,35.97,-0.11,-71.12,91817,0,0.19,678,0,0
134,527,0,7.47,0,0,2.88,80653.44,36.27,-0.11,-71.09,91816,0,0.19,674,0,0
135,521,0,7.46,0,0,2.88,81047.27,36.58,-0.11,-71.06,91816,0,0.19,669,0,0
136,515,0,7.45,0,0,2.88,81433.93,36.88,-0.11,-71.04,91816,0,0.19,665,0,0
137,510,0,7.44,0,0,2.88,81813.41,37.18,-0.11,-71.01,91816,0,0.19,660,0,0
138,504,0,7.43,0,0,2.88,82185.73,37.49,-0.11,-70.98,91816,0,0.19,656,0,0
139,499,0,7.42,0,0,2.88,82550.89,37.79,-0.11,-70.95,91816,0,0.19,652,0,0
140,493,0,7.42,0,0,2.88,82908.9,38.09,-0.11,-70.92,91816,0,0.19,648,0,0
141,488,0,7.41,0,0,2.88,83259.76,38.39,-0.11,-70.89,91816,0,0.19,644,0,0
142,483,0,7.4,0,0,2.88,83603.49,38.69,-0.11,-70.86,91816,0,0.19,640,0,0
143,477,0,7.39,0,0,2.88,83940.1,38.99,-0.11,-70.83,91816,0,0.19,636,0,0
144,472,0,7.39,0,0,2.88,84269.58,39.29,-0.11,-70.81,91816,0,0.19,632,0,0
145,467,0,7.38,0,0,2.88,84591.95,39.59,-0.11,-70.78,91816,0,0.19,628,0,0
146,462,0,7.37,0,0,2.88,84907.21,39.89,-0.11,-70.75,91816,0,0.19,624,0,0
147,457,0,7.37,0,0,2.88,85215.37,40.19,-0.11,-70.72,91815,0,0.19,620,0,0
148,452,0,7.36,0,0,2.88,85516.43,40.49,-0.11,-70.69,91815,0,0.19,617,0,0
149,447,0,7.35,0,0,2.88,85810.4,40.78,-0.11,-70.66,91815,0,0.19,613,0,0
150,442,0,7.35,0,0,2.88,86097.29,41.08,-0.11,-70.63,91815,0,0.19,610,0,0
151,438,0,7.34,0,0,2.88,86377.1,41.38,-0.11,-70.61,91815,0,0.19,606,0,0
152,433,0,7.33,0,0,2.88,86649.84,41.67,-0.11,-70.58,91815,0,0.19,603,0,0
153,428,0,7.33,0,0,2.88,86915.51,41.97,-0.11,-70.55,91815,0,0.19,599,0,0
154,424,0,7.32,0,0,2.88,87174.12,42.27,-0.11,-70.52,91815,0,0.19,596,0,0
155,419,0,7.32,0,0,2.88,87425.67,42.56,-0.11,-70.49,91815,0,0.19,593,0,0
156,415,0,7.31,0,0,2.88,87670.17,42.86,-0.11,-70.47,91815,0,0.19,590,0,0
157,411,0,7.31,0,0,2.88,87907.63,43.15,-0.11,-70.44,91815,0,0.19,587,0,0
158,407,0,7.3,0,0,2.88,88138.04,43.44,-0.11,-70.41,91815,0,0.19,584,0,0
159,403,0,7.3,0,0,2.88,88361.41,43.74,-0.11,-70.38,91815,0,0.19,581,0,0
160,399,0,7.29,0,0,2.88,88577.76,44.03,-0.12,-70.35,91814,0,0.19,578,0,0
161,395,0,7.29,0,0,2.88,88787.07,44.33,-0.12,-70.32,91814,0,0.19,576,0,0
162,391,0,7.28,0,0,2.88,88989.36,44.62,-0.12,-70.3,91814,0,0.19,573,0,0
163,387,0,7.28,0,0,2.88,89184.63,44.91,-0.12,-70.27,91814,0,0.19,570,0,0
164,384,0,7.28,0,0,2.88,89372.88,45.2,-0.12,-70.24,91814,0,0.19,568,0,0
165,380,0,7.27,0,0,2.88,89554.12,45.5,-0.12,-70.21,91814,0,0.19,566,0,0
166,377,0,7.27,0,0,2.88,89728.35,45.79,-0.12,-70.19,91814,0,0.19,563,0,0
167,373,0,7.26,0,0,2.88,89895.57,46.08,-0.12,-70.16,91814,0,0.19,561,0,0
168,370,0,7.26,0,0,2.88,90055.79,46.37,-0.12,-70.13,91814,0,0.19,559,0,0
169,367,0,7.26,0,0,2.88,90209.01,46.66,-0.12,-70.1,91814,0,0.19,557,0,0
170,364,0,7.25,0,0,2.88,90355.24,46.96,-0.12,-70.07,91814,0,0.19,555,0,0
171,361,0,7.25,0,0,2.88,90494.47,47.25,-0.12,-70.05,91814,0,0.19,553,0,0
172,359,0,7.25,0,0,2.88,90626.71,47.54,-0.12,-70.02,91814,0,0.19,551,0,0
173,356,0,7.25,0,0,2.88,90751.96,47.83,-0.12,-69.99,91814,0,0.19,550,0,0
174,354,0,7.24,0,0,2.88,90870.23,48.12,-0.12,-69.96,91813,0,0.19,548,0,0
175,351,0,7.24,0,0,2.88,90981.51,48.41,-0.12,-69.94,91813,0,0.19,547,0,0
176,349,0,7.24,0,0,2.88,91085.81,48.7,-0.12,-69.91,91813,0,0.19,545,0,0
177,347,0,7.24,0,0,2.88,91183.14,48.99,-0.12,-69.88,91813,0,0.19,544,0,0
178,345,0,7.23,0,0,2.88,91273.48,49.28,-0.12,-69.85,91813,0,0.19,543,0,0
179,343,0,7.23,0,0,2.88,91356.85,49.57,-0.12,-69.82,91813,0,0.19,541,0,0
180,342,0,7.23,0,0,2.88,91433.25,49.86,-0.12,-69.8,91813,0,0.19,540,0,0
181,340,0,7.23,0,0,2.88,91502.67,50.15,-0.12,-69.77,91813,0,0.19,539,0,0
182,339,0,7.23,0,0,2.88,91565.12,50.44,-0.12,-69.74,91813,0,0.19,539,0,0
183,338,0,7.23,0,0,2.88,91620.61,50.73,-0.12,-69.71,91813,0,0.19,538,0,0
184,337,0,7.23,0,0,2.88,91669.12,51.02,-0.12,-69.69,91813,0,0.19,537,0,0
185,336,0,7.23,0,0,2.88,91710.66,51.31,-0.12,-69.66,91813,0,0.19,537,0,0
186,335,0,7.22,0,0,2.88,91745.24,51.6,-0.12,-69.63,91813,0,0.19,536,0,0
187,334,0,7.22,0,0,2.88,91772.85,51.88,-0.12,-69.6,91813,0,0.19,536,0,0
188,334,0,7.22,0,0,2.88,91793.5,52.17,-0.12,-69.58,91812,0,0.19,535,0,0
189,334,0,7.22,0,0,2.88,91807.18,52.46,-0.12,-69.55,91812,0,0.19,535,0,0
190,333,0,7.22,0,0,2.88,91813.9,52.75,-0.12,-69.52,91812,0,0.19,535,0,0
191,333,0,7.22,0,0,2.88,91813.65,53.04,-0.12,-69.49,91812,0,0.19,535,0,0
192,334,0,7.22,0,0,2.88,91806.43,53.33,-0.12,-69.46,91812,0,0.19,535,0,0
193,334,0,7.22,0,0,2.88,91792.26,53.62,-0.12,-69.44,91812,0,0.19,535,0,0
194,334,0,7.22,0,0,2.88,91771.11,53.91,-0.12,-69.41,91812,0,0.19,536,0,0
195,335,0,7.22,0,0,2.88,91743,54.2,-0.12,-69.38,91812,0,0.19,536,0,0
196,336,0,7.23,0,0,2.88,91707.92,54.49,-0.12,-69.35,91812,0,0.19,537,0,0
197,337,0,7.23,0,0,2.88,91665.88,54.78,-0.12,-69.33,91812,0,0.19,537,0,0
198,338,0,7.23,0,0,2.88,91616.87,55.07,-0.12,-69.3,91812,0,0.19,538,0,0
199,339,0,7.23,0,0,2.88,91560.89,55.36,-0.12,-69.27,91812,0,0.19,539,0,0
200,340,0,7.23,0,0,2.88,91497.94,55.65,-0.12,-69.24,91812,0,0.19,539,0,0
201,342,0,7.23,0,0,2.88,91428.01,55.94,-0.12,-69.22,91812,0,0.19,540,0,0
202,343,0,7.23,0,0,2.88,91351.12,56.23,-0.12,-69.19,91811,0,0.19,542,0,0
203,345,0,7.23,0,0,2.88,91267.25,56.52,-0.12,-69.16,91811,0,0.19,543,0,0
204,347,0,7.24,0,0,2.88,91176.41,56.81,-0.12,-69.13,91811,0,0.19,544,0,0
205,349,0,7.24,0,0,2.88,91078.58,57.1,-0.12,-69.11,91811,0,0.19,545,0,0
206,351,0,7.24,0,0,2.88,90973.78,57.39,-0.12,-69.08,91811,0,0.19,547,0,0
207,354,0,7.24,0,0,2.88,90862,57.68,-0.12,-69.05,91811,0,0.19,548,0,0
208,356,0,7.25,0,0,2.88,90743.23,57.97,-0.12,-69.02,91811,0,0.19,550,0,0
209,359,0,7.25,0,0,2.88,90617.48,58.26,-0.12,-68.99,91811,0,0.19,551,0,0
210,361,0,7.25,0,0,2.88,90484.74,58.55,-0.12,-68.97,91811,0,0.19,553,0,0
211,364,0,7.25,0,0,2.88,90345.01,58.84,-0.12,-68.94,91811,0,0.19,555,0,0
212,367,0,7.26,0,0,2.88,90198.28,59.13,-0.12,-68.91,91811,0,0.19,557,0,0
213,370,0,7.26,0,0,2.88,90044.56,59.42,-0.12,-68.88,91811,0,0.19,559,0,0
214,374,0,7.26,0,0,2.88,89883.84,59.71,-0.12,-68.86,91811,0,0.19,561,0,0
215,377,0,7.27,0,0,2.88,89716.11,60.01,-0.12,-68.83,91810,0,0.19,563,0,0
216,380,0,7.27,0,0,2.88,89541.38,60.3,-0.12,-68.8,91810,0,0.19,566,0,0
217,384,0,7.27,0,0,2.88,89359.64,60.59,-0.12,-68.77,91810,0,0.19,568,0,0
218,387,0,7.28,0,0,2.88,89170.89,60.88,-0.12,-68.74,91810,0,0.19,571,0,0
219,391,0,7.28,0,0,2.88,88975.12,61.18,-0.12,-68.72,91810,0,0.19,573,0,0
220,395,0,7.29,0,0,2.88,88772.33,61.47,-0.12,-68.69,91810,0,0.19,576,0,0
221,399,0,7.29,0,0,2.88,88562.51,61.76,-0.12,-68.66,91810,0,0.19,578,0,0
222,403,0,7.3,0,0,2.88,88350.07,62.05,-0.12,-68.63,91810,0,0.19,581,0,0
223,407,0,7.3,0,0,2.88,88117.24,62.36,-0.12,-68.6,91810,0,0.19,584,0,0
224,411,0,7.31,0,0,2.88,87895.56,62.64,-0.12,-68.58,91810,0,0.19,587,0,0
225,415,0,7.31,0,0,2.88,87648.08,62.94,-0.12,-68.55,91810,0,0.19,590,0,0
226,420,0,7.32,0,0,2.88,87412.88,63.23,-0.12,-68.52,91810,0,0.19,593,0,0
227,424,0,7.32,0,0,2.88,87150.74,63.53,-0.12,-68.49,91810,0,0.19,596,0,0
228,428,0,7.33,0,0,2.88,86901.99,63.82,-0.12,-68.46,91810,0,0.19,599,0,0
229,433,0,7.33,0,0,2.88,86630.56,64.12,-0.12,-68.43,91809,0,0.19,603,0,0
230,438,0,7.34,0,0,2.88,86362.85,64.41,-0.12,-68.41,91809,0,0.19,606,0,0
231,443,0,7.34,0,0,2.88,86077,64.71,-0.12,-68.38,91809,0,0.19,610,0,0
232,447,0,7.35,0,0,2.88,85795.42,65.01,-0.12,-68.35,91809,0,0.19,613,0,0
233,452,0,7.36,0,0,2.88,85495.12,65.31,-0.12,-68.32,91809,0,0.19,617,0,0
234,457,0,7.36,0,0,2.88,85199.65,65.6,-0.12,-68.29,91809,0,0.19,620,0,0
235,462,0,7.37,0,0,2.88,84884.89,65.91,-0.12,-68.26,91809,0,0.19,624,0,0
236,467,0,7.38,0,0,2.88,84575.5,66.2,-0.12,-68.24,91809,0,0.19,628,0,0
237,472,0,7.38,0,0,2.88,84246.24,66.5,-0.12,-68.21,91809,0,0.19,632,0,0
238,478,0,7.39,0,0,2.88,83922.92,66.8,-0.12,-68.18,91809,0,0.19,636,0,0
239,483,0,7.4,0,0,2.88,83579.13,67.1,-0.12,-68.15,91809,0,0.19,640,0,0
240,488,0,7.41,0,0,2.88,83241.85,67.4,-0.12,-68.12,91809,0,0.19,644,0,0
241,494,0,7.41,0,0,2.88,82883.51,67.71,-0.12,-68.09,91809,0,0.19,648,0,0
242,499,0,7.42,0,0,2.88,82532.23,68,-0.12,-68.06,91808,0,0.19,652,0,0
243,504,0,7.43,0,0,2.88,82159.32,68.31,-0.12,-68.03,91808,0,0.19,656,0,0
244,510,0,7.44,0,0,2.88,81794.02,68.61,-0.12,-68.01,91808,0,0.19,661,0,0
245,516,0,7.45,0,0,2.88,81398.82,68.92,-0.13,-67.98,91808,0,0.19,665,0,0
246,521,0,7.46,0,0,2.88,81027.14,69.21,-0.13,-67.95,91808,0,0.19,669,0,0
247,527,0,7.46,0,0,2.88,80617.02,69.53,-0.13,-67.92,91808,0,0.19,674,0,0
248,533,0,7.47,0,0,2.88,80231.55,69.82,-0.13,-67.89,91808,0,0.19,678,0,0
249,538,0,7.48,0,0,2.88,79814.71,70.13,-0.13,-67.86,91808,0,0.19,683,0,0
250,544,0,7.49,0,0,2.88,79407.16,70.43,-0.13,-67.83,91808,0,0.19,688,0,0
251,550,0,7.5,0,0,2.88,78975.62,70.75,-0.13,-67.8,91808,0,0.19,692,0,0
252,556,0,7.51,0,0,2.88,78553.92,71.05,-0.13,-67.77,91808,0,0.19,697,0,0
253,562,0,7.52,0,0,2.88,78107.64,71.36,-0.13,-67.74,91808,0,0.19,702,0,0
254,568,0,7.53,0,0,2.88,77671.76,71.66,-0.13,-67.71,91807,0,0.19,707,0,0
