Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
331118,1192,0,0,180,1.25,14.65,806830.95,1341.4,5.45,-55.36,841649,806375,10.08,1594,1129,0,
335118,1154,0,0,180,1.25,14.65,832851.74,483.12,-9.71,131,841649,806375,10.08,1565,1129,0,
339118,1151,0,0,180,1.25,14.65,836374.65,1500.28,-0.2,-40.38,841649,806375,10.08,1561,1129,0,
343118,1188,0,0,180,1.25,14.65,808405.92,335.65,9.7,145.68,841649,806375,10.08,1592,1129,0,
347118,1172,0,0,180,1.25,14.65,820889.09,1612.12,-5.67,-29.1,841649,806375,10.08,1578,1129,0,
351118,1143,0,0,180,1.25,14.65,841567.21,201.17,-6.54,158.21,841649,806375,10.08,1556,1129,0,
355118,1175,0,0,180,1.25,14.65,817537.48,1747.89,9.11,-13.19,841649,806375,10.08,1582,1129,0,
359118,1187,0,0,180,1.25,14.65,810341.59,59.78,1.13,170.78,841649,806375,10.08,1590,1129,0,
363118,1146,0,0,180,1.25,14.65,838581.64,1779.35,-9.93,-2.55,841649,806375,10.08,1559,1129,0,
367118,1160,0,0,180,1.25,14.65,829706.87,117.13,4.14,-173.29,841649,806375,10.08,1569,1129,0,
371118,1192,0,0,180,1.25,14.65,806380.88,1711.27,7.45,11.26,841649,806375,10.08,1594,1129,0,
375118,1160,0,0,180,1.25,14.65,828759.49,236.62,-8.73,-162.68,841649,806375,10.08,1570,1129,0,
379118,1147,0,0,180,1.25,14.65,839114,1579.17,-2.66,25.43,841649,806375,10.08,1558,1129,0,
383118,1184,0,0,180,1.25,14.65,810998.5,391.36,10.08,-147.5,841649,806375,10.08,1589,1129,0,
387118,1178,0,0,180,1.25,14.65,816617.74,1456.12,-3.39,37.18,841649,806375,10.08,1583,1129,0,
391118,1143,0,0,180,1.25,14.65,841444.38,506.22,-8.22,-135.82,841649,806375,10.08,1556,1129,0,
395118,1170,0,0,180,1.25,14.65,821875.11,1285.28,7.72,53.29,841649,806375,10.08,1577,1129,0,
399118,1190,0,0,180,1.25,14.65,807962.4,637.82,3.65,-122.82,841649,806375,10.08,1593,1129,0,
403118,1150,0,0,180,1.25,14.65,835651.57,1175.55,-10.05,63.71,841649,806375,10.08,1562,1129,0,
407118,1155,0,0,180,1.25,14.65,833693.42,799.33,1.74,-107.33,841649,806375,10.08,1564,1129,0,
411118,1190,0,0,180,1.25,14.65,807086.9,1028.99,8.94,78,841649,806375,10.08,1594,1129,0,
415118,1167,0,0,180,1.25,14.65,824353.1,914.01,-7.19,-96.38,841649,806375,10.08,1574,1129,0,
419118,1144,0,0,180,1.25,14.65,840903.35,891.24,-4.96,91.25,841649,806375,10.08,1556,1129,0,
423118,1180,0,0,180,1.25,14.65,814432.56,1075.83,9.78,-80.74,841649,806375,10.08,1585,1129,0,
427118,1184,0,0,180,1.25,14.65,812813.26,763.26,-0.87,103.46,841649,806375,10.08,1587,1129,0,
431118,1144,0,0,180,1.25,14.65,840232.23,1189.11,-9.4,-69.74,841649,806375,10.08,1557,1129,0,
435118,1164,0,0,180,1.25,14.65,826336.32,596.73,5.85,119.57,841649,806375,10.08,1572,1129,0,
439118,1192,0,0,180,1.25,14.65,806630.94,1331.4,5.93,-56.29,841649,806375,10.08,1594,1129,0,
443118,1155,0,0,180,1.25,14.65,831981.1,492.88,-9.54,130.01,841649,806375,10.08,1566,1129,0,
447118,1150,0,0,180,1.25,14.65,837059.41,1488.74,-0.75,-41.48,841649,806375,10.08,1560,1129,0,
451118,1187,0,0,180,1.25,14.65,808900.53,344.71,9.84,144.81,841649,806375,10.08,1592,1129,0,
455118,1173,0,0,180,1.25,14.65,819911.24,1602.94,-5.19,-30.09,841649,806375,10.08,1579,1129,0,
459118,1143,0,0,180,1.25,14.65,841635.64,213.11,-6.95,157.14,841649,806375,10.08,1555,1129,0,
463118,1174,0,0,180,1.25,14.65,818478.22,1742.45,8.84,-14.12,841649,806375,10.08,1581,1129,0,
467118,1188,0,0,180,1.25,14.65,809728.41,71.1,1.71,169.8,841649,806375,10.08,1591,1129,0,
471118,1147,0,0,180,1.25,14.65,838003.03,1779.12,-10.01,-3.55,841649,806375,10.08,1559,1129,0,
475118,1159,0,0,180,1.25,14.65,830636.45,104.92,3.62,-174.34,841649,806375,10.08,1568,1129,0,
479118,1191,0,0,180,1.25,14.65,806438.53,1717.78,7.83,10.36,841649,806375,10.08,1594,1129,0,
483118,1161,0,0,180,1.25,14.65,827795.71,226,-8.43,-163.67,841649,806375,10.08,1571,1129,0,
487118,1147,0,0,180,1.25,14.65,839599.43,1590.05,-3.19,24.33,841649,806375,10.08,1558,1129,0,
491118,1183,0,0,180,1.25,14.65,811697.95,382.55,10.07,-148.38,841649,806375,10.08,1588,1129,0,
495118,1180,0,0,180,1.25,14.65,815720.58,1466.86,-2.84,36.18,841649,806375,10.08,1584,1129,0,
499118,1143,0,0,180,1.25,14.65,841267.17,495.9,-8.53,-136.87,841649,806375,10.08,1556,1129,0,
503118,1169,0,0,180,1.25,14.65,822868.13,1295.7,7.34,52.32,841649,806375,10.08,1576,1129,0,
507118,1191,0,0,180,1.25,14.65,807570.9,628.14,4.18,-123.76,841649,806375,10.08,1593,1129,0,
511118,1151,0,0,180,1.25,14.65,834890.98,1185.77,-9.99,62.72,841649,806375,10.08,1563,1129,0,
515118,1154,0,0,180,1.25,14.65,834504.71,787.97,1.19,-108.41,841649,806375,10.08,1563,1129,0,
519118,1190,0,0,180,1.25,14.65,807398.14,1038.02,9.2,77.12,841649,806375,10.08,1593,1129,0,
523118,1168,0,0,180,1.25,14.65,823356.89,903.7,-6.78,-97.37,841649,806375,10.08,1576,1129,0,
527118,1144,0,0,180,1.25,14.65,841160.47,902.61,-5.43,90.17,841649,806375,10.08,1556,1129,0,
531118,1178,0,0,180,1.25,14.65,815289.7,1066.58,9.63,-81.64,841649,806375,10.08,1584,1129,0,
535118,1185,0,0,180,1.25,14.65,812055.83,773.57,-0.3,102.48,841649,806375,10.08,1588,1129,0,
539118,1144,0,0,180,1.25,14.65,839819.97,1178.45,-9.59,-70.76,841649,806375,10.08,1557,1129,0,
543118,1163,0,0,180,1.25,14.65,827317.94,607.02,5.38,118.55,841649,806375,10.08,1571,1129,0,
547118,1192,0,0,180,1.25,14.65,806487.8,1321.47,6.4,-57.21,841649,806375,10.08,1594,1129,0,
551118,1157,0,0,180,1.25,14.65,831084.86,502.62,-9.35,129.03,841649,806375,10.08,1567,1129,0,
555118,1149,0,0,180,1.25,14.65,837702.87,1477.12,-1.31,-42.57,841649,806375,10.08,1560,1129,0,
559118,1186,0,0,180,1.25,14.65,809444.09,353.68,9.95,143.94,841649,806375,10.08,1591,1129,0,
563118,1175,0,0,180,1.25,14.65,818946.18,1593.62,-4.69,-31.09,841649,806375,10.08,1580,1129,0,
567118,1143,0,0,180,1.25,14.65,841648.96,224.92,-7.35,156.07,841649,806375,10.08,1555,1129,0,
571118,1173,0,0,180,1.25,14.65,819435.98,1736.61,8.55,-15.06,841649,806375,10.08,1580,1129,0,
575118,1189,0,0,180,1.25,14.65,809161.25,82.5,2.27,168.84,841649,806375,10.08,1591,1129,0,
579118,1147,0,0,180,1.25,14.65,837380.5,1778.17,-10.06,-4.55,841649,806375,10.08,1560,1129,0,
583118,1158,0,0,180,1.25,14.65,831544.31,92.59,3.09,-175.4,841649,806375,10.08,1567,1129,0,
587118,1191,0,0,180,1.25,14.65,806553.67,1723.99,8.18,9.47,841649,806375,10.08,1594,1129,0,
591118,1163,0,0,180,1.25,14.65,826819.31,215.25,-8.11,-164.66,841649,806375,10.08,1572,1129,0,
595118,1146,0,0,180,1.25,14.65,840036.16,1600.78,-3.71,23.24,841649,806375,10.08,1557,1129,0,
599118,1182,0,0,180,1.25,14.65,812436.92,373.63,10.03,-149.26,841649,806375,10.08,1588,1129,0,
603118,1181,0,0,180,1.25,14.65,814849.61,1477.55,-2.29,35.19,841649,806375,10.08,1585,1129,0,
607118,1143,0,0,180,1.25,14.65,841036.09,485.65,-8.81,-137.91,841649,806375,10.08,1556,1129,0,
611118,1167,0,0,180,1.25,14.65,823864.07,1306.25,6.94,51.33,841649,806375,10.08,1575,1129,0,
615118,1191,0,0,180,1.25,14.65,807232.78,618.57,4.71,-124.71,841649,806375,10.08,1593,1129,0,
619118,1152,0,0,180,1.25,14.65,834095.6,1196,-9.9,61.73,841649,806375,10.08,1564,1129,0,
623118,1153,0,0,180,1.25,14.65,835282.74,776.57,0.63,-109.49,841649,806375,10.08,1562,1129,0,
627118,1189,0,0,180,1.25,14.65,807763.71,1047,9.42,76.25,841649,806375,10.08,1593,1129,0,
631118,1170,0,0,180,1.25,14.65,822361.86,893.37,-6.35,-98.36,841649,806375,10.08,1577,1129,0,
635118,1144,0,0,180,1.25,14.65,841364.14,913.91,-5.89,89.08,841649,806375,10.08,1556,1129,0,
639118,1177,0,0,180,1.25,14.65,816174.41,1057.26,9.44,-82.55,841649,806375,10.08,1584,1129,0,
643118,1186,0,0,180,1.25,14.65,811336.68,783.87,0.28,101.5,841649,806375,10.08,1589,1129,0,
647118,1145,0,0,180,1.25,14.65,839358.26,1167.87,-9.75,-71.78,841649,806375,10.08,1558,1129,0,
651118,1162,0,0,180,1.25,14.65,828288.44,617.45,4.89,117.52,841649,806375,10.08,1570,1129,0,
655118,1192,0,0,180,1.25,14.65,806402.04,1311.62,6.84,-58.12,841649,806375,10.08,1594,1129,0,
659118,1158,0,0,180,1.25,14.65,830165.42,512.35,-9.12,128.05,841649,806375,10.08,1568,1129,0,
663118,1148,0,0,180,1.25,14.65,838303.36,1465.44,-1.86,-43.67,841649,806375,10.08,1559,1129,0,
667118,1186,0,0,180,1.25,14.65,810035.05,362.57,10.03,143.07,841649,806375,10.08,1590,1129,0,
671118,1176,0,0,180,1.25,14.65,817996.66,1584.16,-4.18,-32.08,841649,806375,10.08,1581,1129,0,
675118,1143,0,0,180,1.25,14.65,841607.5,236.6,-7.72,155.01,841649,806375,10.08,1555,1129,0,
679118,1172,0,0,180,1.25,14.65,820407.78,1730.37,8.24,-16.01,841649,806375,10.08,1579,1129,0,
683118,1190,0,0,180,1.25,14.65,808642.39,93.9,2.83,167.87,841649,806375,10.08,1592,1129,0,
687118,1148,0,0,180,1.25,14.65,836715.73,1776.56,-10.08,-5.55,841649,806375,10.08,1561,1129,0,
691118,1157,0,0,180,1.25,14.65,832427.88,80.18,2.55,-176.47,841649,806375,10.08,1566,1129,0,
695118,1191,0,0,180,1.25,14.65,806725.74,1729.9,8.51,8.58,841649,806375,10.08,1594,1129,0,
699118,1164,0,0,180,1.25,14.65,825833.22,204.39,-7.76,-165.64,841649,806375,10.08,1573,1129,0,
703118,1145,0,0,180,1.25,14.65,840422.73,1611.34,-4.22,22.14,841649,806375,10.08,1557,1129,0,
707118,1181,0,0,180,1.25,14.65,813213.04,364.59,9.95,-150.15,841649,806375,10.08,1587,1129,0,
711118,1182,0,0,180,1.25,14.65,814007.66,1488.19,-1.72,34.2,841649,806375,10.08,1586,1129,0,
715118,1143,0,0,180,1.25,14.65,840752.05,475.46,-9.07,-138.94,841649,806375,10.08,1556,1129,0,
719118,1166,0,0,180,1.25,14.65,824859.92,1316.92,6.51,50.34,841649,806375,10.08,1574,1129,0,
723118,1191,0,0,180,1.25,14.65,806949.43,609.11,5.21,-125.64,841649,806375,10.08,1594,1129,0,
727118,1153,0,0,180,1.25,14.65,833268.2,1206.25,-9.78,60.74,841649,806375,10.08,1565,1129,0,
731118,1152,0,0,180,1.25,14.65,836024.92,765.14,0.07,-110.58,841649,806375,10.08,1562,1129,0,
735118,1188,0,0,180,1.25,14.65,808182.05,1055.96,9.61,75.37,841649,806375,10.08,1592,1129,0,
739118,1171,0,0,180,1.25,14.65,821371.62,883,-5.9,-99.35,841649,806375,10.08,1578,1129,0,
743118,1143,0,0,180,1.25,14.65,841513.84,925.16,-6.33,88,841649,806375,10.08,1556,1129,0,
747118,1176,0,0,180,1.25,14.65,817083.81,1047.84,9.22,-83.47,841649,806375,10.08,1582,1129,0,
751118,1187,0,0,180,1.25,14.65,810658.3,794.14,0.85,100.52,841649,806375,10.08,1590,1129,0,
755118,1146,0,0,180,1.25,14.65,838848.48,1157.36,-9.87,-72.79,841649,806375,10.08,1558,1129,0,
759118,1161,0,0,180,1.25,14.65,829244.46,628.01,4.39,116.49,841649,806375,10.08,1569,1129,0,
763118,1192,0,0,180,1.25,14.65,806373.7,1301.85,7.25,-59.03,841649,806375,10.08,1594,1129,0,
767118,1159,0,0,180,1.25,14.65,829226.24,522.08,-8.87,127.06,841649,806375,10.08,1569,1129,0,
771118,1148,0,0,180,1.25,14.65,838858.75,1453.7,-2.4,-44.77,841649,806375,10.08,1558,1129,0,
775118,1185,0,0,180,1.25,14.65,810671.04,371.4,10.07,142.19,841649,806375,10.08,1590,1129,0,
779118,1178,0,0,180,1.25,14.65,817065.98,1574.55,-3.65,-33.07,841649,806375,10.08,1583,1129,0,
783118,1143,0,0,180,1.25,14.65,841511.45,248.13,-8.06,153.96,841649,806375,10.08,1556,1129,0,
787118,1171,0,0,180,1.25,14.65,821390.5,1723.74,7.89,-16.97,841649,806375,10.08,1578,1129,0,
791118,1190,0,0,180,1.25,14.65,808173.56,105.26,3.38,166.92,841649,806375,10.08,1592,1129,0,
795118,1149,0,0,180,1.25,14.65,836010.95,1774.32,-10.07,-6.54,841649,806375,10.08,1562,1129,0,
799118,1155,0,0,180,1.25,14.65,833284.45,67.69,2.01,-177.54,841649,806375,10.08,1565,1129,0,
