Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
401,6,0.92,0.71,0,0,0.99,304.64,95.16,-0.14,-65.47,306,0,0.14,175,0,96.83
402,6,0.95,0.42,0,0,0.99,299.09,95.16,-0.14,-65.47,301,0,0.14,175,0,96.91
403,6,0.96,0.31,0,0,0.99,293.45,95.16,-0.14,-65.47,295,0,0.14,175,0,96.99
404,5,1.03,0.35,0,0,0.99,288.07,95.16,-0.14,-65.47,290,0,0.14,175,0,97.07
405,5,0.99,0.01,0,0,0.99,282.58,95.16,-0.14,-65.47,284,0,0.14,175,0,97.15
406,5,1.01,0.13,0,0,0.99,277.23,95.16,-0.14,-65.47,279,0,0.14,175,0,97.23
407,5,1.01,0.12,0,0,0.99,271.65,95.16,-0.14,-65.47,273,0,0.14,175,0,97.31
408,5,1.03,0.31,0,0,0.99,266.2,95.16,-0.14,-65.47,268,0,0.14,175,0,97.39
409,5,1,0.07,0,0,0.99,260.83,95.16,-0.14,-65.47,262,0,0.14,175,0,97.47
410,5,1.02,0.24,0,0,0.99,255.34,95.16,-0.14,-65.47,257,0,0.14,175,0,97.55
411,6,0.91,0.88,0,0,0.99,249.98,95.16,-0.14,-65.47,252,0,0.14,175,0,97.62
412,5,1.06,0.6,0,0,0.99,244.52,95.16,-0.14,-65.47,246,0,0.14,175,0,97.7
413,5,1.05,0.5,0,0,0.99,239.18,95.16,-0.14,-65.47,241,0,0.14,175,0,97.78
414,5,1,0.07,0,0,0.99,233.83,95.16,-0.14,-65.47,235,0,0.14,175,0,97.86
415,6,0.95,0.48,0,0,0.99,228.29,95.16,-0.14,-65.47,230,0,0.14,175,0,97.94
416,5,1.01,0.2,0,0,0.99,222.94,95.16,-0.14,-65.47,224,0,0.14,175,0,98.02
417,5,0.94,0.49,0,0,0.99,217.52,95.16,-0.14,-65.47,219,0,0.14,175,0,98.1
418,5,0.99,0.03,0,0,0.99,212.09,95.16,-0.14,-65.47,214,0,0.14,175,0,98.18
419,6,0.92,0.78,0,0,0.99,206.53,95.16,-0.14,-65.47,208,0,0.14,175,0,98.26
420,5,1.05,0.58,0,0,0.99,201.06,95.16,-0.14,-65.47,203,0,0.14,175,0,98.34
421,6,0.97,0.24,0,0,0.99,195.45,95.16,-0.14,-65.47,197,0,0.14,175,0,98.42
422,5,1.02,0.21,0,0,0.99,190.16,95.16,-0.14,-65.47,192,0,0.14,175,0,98.5
423,5,1,0.08,0,0,0.99,184.82,95.16,-0.14,-65.47,186,0,0.14,175,0,98.58
424,5,0.97,0.28,0,0,0.99,179.63,95.16,-0.14,-65.47,181,0,0.14,175,0,98.65
425,5,1.05,0.55,0,0,0.99,174.17,95.16,-0.14,-65.47,176,0,0.14,175,0,98.73
426,5,1.04,0.46,0,0,0.99,168.96,95.16,-0.14,-65.47,171,0,0.14,175,0,98.81
427,5,0.96,0.31,0,0,0.99,163.42,95.16,-0.14,-65.47,165,0,0.14,175,0,98.89
428,6,0.97,0.21,0,0,0.99,158.07,95.16,-0.14,-65.47,160,0,0.14,175,0,98.97
429,6,0.92,0.7,0,0,0.99,152.35,95.16,-0.14,-65.47,154,0,0.14,175,0,99.05
430,6,0.95,0.42,0,0,0.99,146.97,95.16,-0.14,-65.47,149,0,0.14,175,0,99.13
431,5,0.96,0.34,0,0,0.99,141.27,95.16,-0.14,-65.47,143,0,0.14,175,0,99.22
432,6,0.94,0.51,0,0,0.99,135.97,95.16,-0.14,-65.47,138,0,0.14,175,0,99.3
433,5,1.02,0.24,0,0,0.99,130.34,95.16,-0.14,-65.47,132,0,0.14,175,0,99.38
434,6,0.9,0.9,0,0,0.99,125.27,95.16,-0.14,-65.47,127,0,0.14,175,0,99.45
435,5,1.02,0.22,0,0,0.99,119.6,95.16,-0.14,-65.47,121,0,0.14,175,0,99.54
436,6,0.98,0.15,0,0,0.99,114.29,95.16,-0.14,-65.47,116,0,0.14,175,0,99.62
437,5,1,0.01,0,0,0.99,108.64,95.16,-0.14,-65.47,110,0,0.14,175,0,99.7
438,5,1.05,0.57,0,0,0.99,103.51,95.16,-0.14,-65.47,105,0,0.14,175,0,99.78
439,5,0.99,0.06,0,0,0.99,97.99,95.16,-0.14,-65.47,100,0,0.14,175,0,99.86
440,6,0.95,0.48,0,0,0.99,92.59,95.16,-0.14,-65.47,94,0,0.14,175,0,99.94
441,6,0.94,0.54,0,0,0.99,87.13,95.16,-0.14,-65.47,89,0,0.14,175,0,100.02
442,5,1.04,0.41,0,0,0.99,81.65,95.16,-0.14,-65.47,83,0,0.14,175,0,100.1
443,6,0.95,0.42,0,0,0.99,76.27,95.16,-0.14,-65.47,78,0,0.14,175,0,100.18
444,6,0.92,0.69,0,0,0.99,70.81,95.16,-0.14,-65.47,73,0,0.14,175,0,100.26
445,6,0.99,0.02,0,0,0.99,65.24,95.16,-0.14,-65.47,67,0,0.14,175,0,100.35
446,5,1.02,0.22,0,0,0.99,59.89,95.16,-0.14,-65.47,61,0,0.14,175,0,100.43
447,5,1,0.02,0,0,0.99,54.69,95.16,-0.14,-65.47,56,0,0.14,175,0,100.5
448,5,0.93,0.67,0,0,0.99,49.46,95.16,-0.14,-65.47,51,0,0.14,175,0,100.58
449,5,1.03,0.34,0,0,0.99,43.96,95.16,-0.14,-65.47,46,0,0.14,175,0,100.66
450,5,0.99,0.08,0,0,0.99,38.48,95.16,-0.14,-65.47,40,0,0.14,175,0,100.74
451,5,1.01,0.13,0,0,0.99,33.14,95.16,-0.14,-65.47,35,0,0.14,175,0,100.82
452,6,0.95,0.4,0,0,0.99,27.78,95.16,-0.14,-65.47,29,0,0.14,175,0,100.91
453,6,0.95,0.48,0,0,0.99,22.32,95.16,-0.14,-65.47,24,0,0.14,175,0,100.99
454,5,1.02,0.25,0,0,0.99,16.98,95.16,-0.14,-65.47,18,0,0.14,175,0,101.07
455,5,1.01,0.12,0,0,0.99,11.71,95.16,-0.14,-65.47,13,0,0.14,175,0,101.15
456,6,0.9,0.92,0,0,0.99,6.59,95.16,-0.14,-65.47,8,0,0.14,175,0,101.22
457,5,1.04,0.46,0,0,0.99,1.09,95.16,-0.14,-65.47,3,0,0.14,175,0,101.31
458,1,1.32,3.22,0,0,0.99,-0.32,95.16,-0.14,-65.47,0,0,0.14,175,0,101.32
459,0,0.82,1.73,0,0,0.99,0.22,95.16,-0.14,-65.47,0,0,0.14,175,0,101.32
460,0,1.06,0.63,0,0,0.99,-0.05,95.16,-0.14,-65.47,0,0,0.14,175,0,101.32
461,0,0.98,0.17,0,0,0.99,0.04,95.16,-0.14,-65.47,0,0,0.14,175,0,101.32
462,0,1,0.01,0,0,0.99,0.02,95.16,-0.14,-65.47,0,0,0.14,175,0,101.32
463,0,1,0.02,0,0,0.99,0.01,95.16,-0.14,-65.47,0,0,0.14,175,0,101.32
464,0,0.99,0.02,0,0,0.99,0.02,95.16,-0.14,-65.47,0,0,0.14,175,0,101.32
465,0,1,0.01,0,0,0.99,0.02,95.16,-0.14,-65.47,0,0,0.14,175,0,101.32
